"Notes"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Cause of death"	"Cause of death Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
"Total"	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by jumping or lying before moving object"	"X81"			642	328478708	0.2
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"1999"	"1999"	4	11399263	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2000"	"2000"	4	11645356	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2001"	"2001"	10	12061729	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2002"	"2002"	6	12849674	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2003"	"2003"	8	13489526	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2004"	"2004"	8	14119557	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2005"	"2005"	7	14773087	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2006"	"2006"	5	15398059	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2007"	"2007"	11	15979763	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2008"	"2008"	10	16475300	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2009"	"2009"	10	17076059	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2010"	"2010"	11	17601148	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2011"	"2011"	12	18358205	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2012"	"2012"	13	18602894	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2013"	"2013"	20	18956755	0.1
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2014"	"2014"	13	19321882	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2015"	"2015"	17	19714747	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2016"	"2016"	10	19999038	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2017"	"2017"	16	20257803	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2018"	"2018"	17	20398863	Unreliable
"Total"	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by crashing of motor vehicle"	"X82"			212	328478708	0.1
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"1999"	"1999"	14	11399263	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2000"	"2000"	16	11645356	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2001"	"2001"	12	12061729	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2002"	"2002"	14	12849674	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2003"	"2003"	3	13489526	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2004"	"2004"	8	14119557	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2005"	"2005"	10	14773087	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2006"	"2006"	19	15398059	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2007"	"2007"	17	15979763	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2008"	"2008"	14	16475300	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2009"	"2009"	10	17076059	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2010"	"2010"	22	17601148	0.1
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2011"	"2011"	18	18358205	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2012"	"2012"	2	18602894	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2013"	"2013"	11	18956755	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2014"	"2014"	13	19321882	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2015"	"2015"	11	19714747	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2016"	"2016"	12	19999038	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2017"	"2017"	4	20257803	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2018"	"2018"	9	20398863	Unreliable
"Total"	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"			239	328478708	0.1
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"1999"	"1999"	7	11399263	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2000"	"2000"	13	11645356	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2001"	"2001"	13	12061729	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2002"	"2002"	11	12849674	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2003"	"2003"	16	13489526	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2004"	"2004"	11	14119557	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2005"	"2005"	19	14773087	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2006"	"2006"	14	15398059	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2007"	"2007"	23	15979763	0.1
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2008"	"2008"	22	16475300	0.1
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2009"	"2009"	30	17076059	0.2
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2010"	"2010"	30	17601148	0.2
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2011"	"2011"	24	18358205	0.1
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2012"	"2012"	5	18602894	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2013"	"2013"	11	18956755	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2014"	"2014"	14	19321882	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2015"	"2015"	8	19714747	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2016"	"2016"	11	19999038	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2017"	"2017"	13	20257803	Unreliable
	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2018"	"2018"	11	20398863	Unreliable
"Total"	"Male"	"M"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"			306	328478708	0.1
"Total"	"Male"	"M"	"55-64 years"	"55-64"					85331	328478708	26.0
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"1999"	"1999"	4	8293485	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2000"	"2000"	4	8303274	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2001"	"2001"	8	8341053	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2002"	"2002"	5	8371877	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2003"	"2003"	3	8452713	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2004"	"2004"	4	8557170	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2005"	"2005"	6	8683128	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2006"	"2006"	2	8852389	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2007"	"2007"	2	9102925	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2008"	"2008"	6	9501435	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2009"	"2009"	9	9857942	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2010"	"2010"	4	10096519	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2011"	"2011"	6	10476313	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2012"	"2012"	5	11202862	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2013"	"2013"	8	11797642	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2014"	"2014"	8	12349045	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2015"	"2015"	4	12892348	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2016"	"2016"	6	13391109	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2017"	"2017"	2	13877140	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2018"	"2018"	7	14246085	Unreliable
"Total"	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"			103	206646454	0.0
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"1999"	"1999"	20	8293485	0.2
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2000"	"2000"	12	8303274	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2001"	"2001"	21	8341053	0.3
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2002"	"2002"	21	8371877	0.3
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2003"	"2003"	11	8452713	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2004"	"2004"	11	8557170	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2005"	"2005"	17	8683128	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2006"	"2006"	22	8852389	0.2
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2007"	"2007"	19	9102925	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2008"	"2008"	30	9501435	0.3
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2009"	"2009"	27	9857942	0.3
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2010"	"2010"	24	10096519	0.2
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2011"	"2011"	20	10476313	0.2
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2012"	"2012"	33	11202862	0.3
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2013"	"2013"	32	11797642	0.3
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2014"	"2014"	26	12349045	0.2
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2015"	"2015"	29	12892348	0.2
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2016"	"2016"	20	13391109	0.1
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2017"	"2017"	41	13877140	0.3
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2018"	"2018"	58	14246085	0.4
"Total"	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"			494	206646454	0.2
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"1999"	"1999"	8	8293485	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2000"	"2000"	8	8303274	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2001"	"2001"	8	8341053	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2002"	"2002"	9	8371877	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2003"	"2003"	13	8452713	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2004"	"2004"	9	8557170	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2005"	"2005"	11	8683128	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2006"	"2006"	9	8852389	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2007"	"2007"	21	9102925	0.2
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2008"	"2008"	18	9501435	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2009"	"2009"	21	9857942	0.2
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2010"	"2010"	20	10096519	0.2
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2011"	"2011"	32	10476313	0.3
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2012"	"2012"	18	11202862	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2013"	"2013"	34	11797642	0.3
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2014"	"2014"	31	12349045	0.3
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2015"	"2015"	37	12892348	0.3
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2016"	"2016"	41	13391109	0.3
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2017"	"2017"	34	13877140	0.2
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2018"	"2018"	40	14246085	0.3
"Total"	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"			422	206646454	0.2
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"1999"	"1999"	1	8293485	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2006"	"2006"	1	8852389	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2010"	"2010"	1	10096519	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2012"	"2012"	1	11202862	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2013"	"2013"	2	11797642	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2014"	"2014"	2	12349045	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2015"	"2015"	2	12892348	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2016"	"2016"	3	13391109	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2017"	"2017"	3	13877140	Unreliable
"Total"	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"			16	206646454	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"1999"	"1999"	52	8293485	0.6
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2000"	"2000"	30	8303274	0.4
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2001"	"2001"	47	8341053	0.6
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2002"	"2002"	37	8371877	0.4
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2003"	"2003"	43	8452713	0.5
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2004"	"2004"	39	8557170	0.5
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2005"	"2005"	48	8683128	0.6
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2006"	"2006"	37	8852389	0.4
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2007"	"2007"	52	9102925	0.6
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2008"	"2008"	86	9501435	0.9
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2009"	"2009"	84	9857942	0.9
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2010"	"2010"	80	10096519	0.8
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2011"	"2011"	101	10476313	1.0
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2012"	"2012"	114	11202862	1.0
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2013"	"2013"	141	11797642	1.2
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2014"	"2014"	138	12349045	1.1
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2015"	"2015"	127	12892348	1.0
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2016"	"2016"	130	13391109	1.0
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2017"	"2017"	128	13877140	0.9
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2018"	"2018"	148	14246085	1.0
"Total"	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"			1662	206646454	0.8
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2001"	"2001"	1	8341053	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2003"	"2003"	2	8452713	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2004"	"2004"	2	8557170	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2005"	"2005"	2	8683128	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2007"	"2007"	2	9102925	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2008"	"2008"	1	9501435	Unreliable
